STATE	ZIP	N1	N2	A00100	N02300
MA	1843	13090	23800	486778	1100
MA	1844	26330	47210	1547359	1730
MA	1845	14280	28000	1739351	700
MA	1850	7590	13690	301624	490
MA	1851	15940	29150	694629	1060
MA	1852	16900	29580	849867	1000
MA	1854	11460	20260	526900	750
MA	1860	3380	6110	252850	170
MA	1862	5050	9070	379786	310
MA	1863	4790	8740	362419	250
MA	1864	7890	15120	898603	360
MA	1867	12640	24810	1493846	510
MA	1876	16230	28550	1235919	870
MA	1879	6210	11610	526789	370
MA	1880	14010	25180	1262377	700
MA	1886	11450	24190	1506378	510
MA	1887	12090	22520	1044707	630
MA	1890	10340	22310	2438074	320
MA	1901	880	1440	29518	40
MA	1902	21680	40210	820284	1160
MA	1904	10320	18340	613839	500
MA	1905	12620	23830	514293	670
MA	1906	14870	25580	992196	810
MA	1907	7370	13970	1015590	370
MA	1908	1940	3200	227870	100
MA	1913	8640	15190	631447	520
MA	1915	19780	34410	1786766	980
MA	1921	3870	7940	785700	130
MA	1922	1630	3110	177946	80
MA	1923	14650	25830	1186906	680
MA	1929	1820	3350	218181	120
MA	1930	15200	25490	1232810	1110
MA	1938	7260	12860	709172	320
MA	1940	6560	12880	1014175	240
MA	1944	2650	5110	703794	90
MA	1945	10390	20070	1897728	410
MA	1949	4390	8180	499249	220
MA	1950	9370	16750	1066771	440
MA	1951	1890	3390	241407	90
MA	1952	4480	7300	272165	290
MA	1960	28020	47880	1802350	1380
MA	1966	3810	6380	369999	200
MA	1969	3210	6010	298224	210
MA	1970	22270	36170	1331229	1210
MA	1982	3410	6980	530688	140
MA	1983	3140	6370	528037	100
MA	1984	1850	3710	374397	60
MA	1985	2210	4380	308906	90
MA	2019	8740	15890	615396	590
MA	2021	11570	21930	1372209	530
MA	2025	3800	8100	931096	130
MA	2026	13080	23210	1429360	590
MA	2030	2690	5800	1165339	60
MA	2032	2260	4580	243534	110
MA	2035	9140	16830	930527	500
MA	2038	15790	30920	1646626	750
MA	2043	11140	23080	2736426	360
MA	2045	5590	9080	429903	350
MA	2048	12080	23100	1162857	660
MA	2050	12040	22550	1170143	590
MA	2052	5950	12690	1186951	220
MA	2053	6540	12820	674384	320
MA	2054	4210	7840	356829	240
MA	2056	4750	9820	631884	240
MA	2061	5250	10930	1006359	230
MA	2062	15750	27500	1316464	750
MA	2066	8990	17470	1170091	400
MA	2067	8440	18210	1217633	350
MA	2071	480	1010	49371	20
MA	2072	14910	26350	977072	840
MA	2081	9740	18890	1058713	460
MA	2090	7340	15350	1873363	240
MA	2093	5620	10820	616388	300
MA	2108	2720	4050	1473300	50
MA	2109	2790	3980	1141787	70
MA	2110	2200	3320	1566192	40
MA	2111	3630	5720	821323	130
MA	2113	4670	5320	381575	140
MA	2114	7230	9350	1156429	160
MA	2115	7910	9810	897786	190
MA	2116	11030	15420	5563788	320
MA	2118	13560	20190	2046195	510
MA	2119	13520	22430	500882	790
MA	2120	5560	7730	194053	260
MA	2121	13020	23300	401408	900
MA	2122	12250	21000	571670	710
MA	2124	25310	43850	1124956	1490
MA	2125	17160	27860	776027	950
MA	2126	12350	20900	470699	830
MA	2127	21370	29000	1897257	880
MA	2128	20380	34440	863965	980
MA	2129	9990	15910	1286532	440
MA	2130	20230	30590	1624448	780
MA	2131	16250	27800	971551	830
MA	2132	14120	25130	1270595	550
MA	2134	11050	13390	517837	350
MA	2135	24330	31660	1376880	800
MA	2136	18580	32400	899001	1100
MA	2138	15190	22390	2902733	330
MA	2139	19010	26890	1767577	530
MA	2140	10530	16870	1086557	320
MA	2141	6860	9740	578423	220
MA	2142	1740	2420	309070	40
MA	2143	15540	20890	1079983	520
MA	2144	15180	20290	1181346	470
MA	2145	14770	22430	793895	560
MA	2148	31910	54800	1616547	1500
MA	2149	22390	39470	964649	1100
MA	2150	17870	32330	694920	900
MA	2151	26900	47170	1298213	1490
MA	2152	9340	15680	643085	480
MA	2155	31270	50390	2217268	1390
MA	2163	520	630	41474	0
MA	2169	30080	49210	1868037	1610
MA	2170	10780	18260	615114	560
MA	2171	10260	16680	732307	500
MA	2176	14330	26840	1405293	620
MA	2180	12080	21130	983060	620
MA	2184	19400	36000	1616606	990
MA	2186	13240	26280	1907064	530
MA	2188	7830	13740	530922	490
MA	2189	7680	13430	483287	480
MA	2190	9270	16180	684355	500
MA	2191	4600	7750	319497	280
MA	2199	940	1290	493548	30
MA	2210	2350	3140	626980	70
MA	2215	6410	7350	546663	130
MA	2301	30640	56300	1269653	1970
MA	2302	16770	30790	740788	1180
MA	2322	2370	4220	154581	150
MA	2324	11900	21560	929585	700
MA	2330	5480	10140	349856	380
MA	2332	6730	14010	1241903	280
MA	2333	7290	13540	495719	430
MA	2338	4030	7260	270356	260
MA	2339	7040	14110	804697	310
MA	2341	5250	9710	380678	320
MA	2343	5830	10240	346335	390
MA	2346	11900	21370	731131	770
MA	2347	5610	10570	448000	350
MA	2351	8610	15300	598260	550
MA	2356	6150	12070	708121	270
MA	2359	8930	16950	747801	580
MA	2360	28260	50690	2221618	1780
MA	2364	6540	12300	559509	370
MA	2367	1490	2730	116462	100
MA	2368	17810	31010	966737	1070
MA	2370	9430	16580	559929	570
MA	2375	5160	9360	468263	250
MA	2379	3730	6800	270013	220
MA	2382	7720	14110	476190	520
MA	2420	6920	14980	1606323	240
MA	2421	8130	17770	2274697	270
MA	2445	10090	17920	2502524	250
MA	2446	14600	23060	2042293	330
MA	2451	9450	16130	773313	450
MA	2452	6520	10840	570791	260
MA	2453	14730	23760	990379	660
MA	2458	6440	11790	1203668	240
MA	2459	8760	17590	2205654	270
MA	2460	4730	8820	776663	180
MA	2461	3550	7080	662543	130
MA	2462	680	1310	104822	30
MA	2464	1590	2820	188907	60
MA	2465	5870	11730	1794942	220
MA	2466	3440	6570	543245	120
MA	2467	7700	14600	2609317	200
MA	2468	2660	5580	900905	70
MA	2472	18980	30280	1577861	720
MA	2474	14450	26100	1526590	540
MA	2476	8750	16510	1122085	310
MA	2478	12380	24720	2146171	440
MA	2481	6870	15000	3709422	160
MA	2482	4860	10250	1687166	120
MA	2492	9520	20330	2774403	270
MA	2493	5140	10830	4422635	90
MA	2494	4780	9810	793900	170
MA	2532	5890	9790	377235	400
MA	2535	600	1030	72090	20
MA	2536	10500	17840	701604	710
MA	2537	3140	5860	287443	170
MA	2538	2380	4110	109122	200
MA	2539	2940	4910	247041	230
MA	2540	3980	6320	386250	170
MA	2542	190	560	8646	0
MA	2543	470	700	50791	20
MA	2554	6120	9870	539441	370
MA	2556	1890	3210	177398	90
MA	2559	1810	2920	134087	120
MA	2562	1740	3050	133654	100
MA	2563	5580	9860	429343	320
MA	2568	4190	6830	279218	240
MA	2571	5410	9080	297248	400
MA	2576	2200	3720	125145	180
MA	2601	7840	12890	330180	540
MA	2630	1150	2000	136041	60
MA	2631	5180	8660	366934	280
MA	2632	5820	9890	425280	350
MA	2633	2200	3550	257499	110
MA	2635	1960	3340	190431	110
MA	2638	1720	2720	146557	90
MA	2639	1800	2740	79012	170
MA	2642	2150	3470	143350	150
MA	2644	2190	4150	147158	160
MA	2645	5440	9240	365880	380
MA	2646	1170	1820	100307	70
MA	2648	4060	7110	299073	250
MA	2649	8030	13490	589000	500
MA	2650	540	790	61235	20
MA	2653	2970	4640	231492	150
MA	2655	2020	3320	270571	90
MA	2657	2590	3410	165664	550
MA	2659	650	1060	43006	40
MA	2660	3320	5380	197530	250
MA	2664	5260	8460	291233	370
MA	2667	1520	2340	109881	180
MA	2668	1760	3140	168110	90
MA	2670	860	1280	59770	40
MA	2671	690	1040	46826	40
MA	2673	4660	7530	232152	350
MA	2675	3640	6030	273070	170
MA	2702	2180	4050	163991	160
MA	2703	22380	40590	1420721	1500
MA	2715	1640	3290	117336	130
MA	2717	2540	4710	173725	220
MA	2718	3530	6500	210673	250
MA	2719	8110	13840	482464	730
MA	2720	14280	24080	667259	1270
MA	2721	11200	20150	415354	1230
MA	2723	6540	11530	228289	700
MA	2724	7520	13000	273574	800
MA	2725	1330	2330	74863	100
MA	2726	8040	14380	513474	580
MA	2738	2660	4950	305575	120
MA	2739	3500	6220	384430	180
MA	2740	18940	33170	752693	1860
MA	2743	5320	9580	326881	480
MA	2744	5080	9450	180215	550
MA	2745	12190	21310	573313	1270
MA	2746	6320	11960	198000	700
MA	2747	9380	16910	668989	800
MA	2748	5900	10470	583319	430
MA	2760	13880	26000	1135888	930
MA	2762	4740	8470	371245	250
MA	2763	1060	2030	102838	70
MA	2764	2150	3980	146366	160
MA	2766	9120	16530	707766	570
MA	2767	7180	13220	559400	420
MA	2769	6130	11520	542757	400
MA	2770	2740	5320	249291	200
MA	2771	7480	13890	569951	490
MA	2777	8410	15040	574177	680
MA	2779	3300	6360	248097	250
MA	2780	24970	43620	1274700	1800
MA	2790	8400	14990	620567	740
MA	99999	40370	65830	3305643	2760
MI	0	4654100	8762960	279387399	240770
MI	48001	5970	10610	326213	460
MI	48002	1580	3050	90439	140
MI	48003	3070	6120	196789	220
MI	48005	2650	5040	167847	170
MI	48006	1840	3720	101913	170
MI	48009	10650	19900	2476549	170
MI	48014	2080	4140	94549	250
MI	48015	4070	7150	154244	270
MI	48017	6720	11080	371942	290
MI	48021	16590	30110	586313	1210
MI	48022	1220	2410	69185	110
MI	48023	2310	4210	128109	150
MI	48025	7480	14650	1405077	160
MI	48026	7810	13610	387376	440
MI	48027	1540	3030	81917	130
MI	48028	580	930	40957	30
MI	48030	7800	13410	248823	500
MI	48032	1070	2160	58628	90
MI	48033	8770	14530	437531	440
MI	48034	7200	11360	399185	340
MI	48035	17800	31130	753235	1120
MI	48036	11390	19990	608974	630
MI	48038	23190	39550	1322672	1140
MI	48039	3870	6950	187946	300
MI	48040	5060	9530	271991	260
MI	48041	2130	4070	115336	150
MI	48042	14770	30440	1112258	710
MI	48043	7170	12410	282365	510
MI	48044	26830	55120	1909867	1240
MI	48045	13340	22290	865333	740
MI	48047	19800	37600	1318975	1100
MI	48048	3440	7080	158958	240
MI	48049	2680	5160	149087	200
MI	48050	820	1530	52623	40
MI	48051	8550	16000	467874	530
MI	48054	3610	6710	234737	240
MI	48059	7480	13760	442715	340
MI	48060	17930	33040	695633	1120
MI	48062	4720	8910	280954	380
MI	48063	1840	3550	112148	140
MI	48064	2050	3860	109733	160
MI	48065	5400	10300	428203	300
MI	48066	24370	42370	892695	1630
MI	48067	14030	21570	1141014	440
MI	48069	1370	2500	172904	30
MI	48070	3130	6330	509997	60
MI	48071	15420	26330	667022	780
MI	48072	8510	14610	553655	290
MI	48073	19220	30560	1300259	630
MI	48074	4440	8530	212642	370
MI	48075	11310	19530	615061	600
MI	48076	13730	23650	788495	660
MI	48079	6370	11980	440694	360
MI	48080	12910	20850	648227	600
MI	48081	11350	19320	631814	540
MI	48082	9050	15220	441951	480
MI	48083	11240	21820	793993	390
MI	48084	8070	15600	948582	150
MI	48085	12420	25640	1103567	330
MI	48088	12210	21360	582748	650
MI	48089	14430	27020	460910	1050
MI	48091	14530	27410	487419	940
MI	48092	13890	25190	637385	700
MI	48093	12690	22180	590154	670
MI	48094	9610	18800	893324	580
MI	48095	2680	5250	264929	120
MI	48096	1880	3550	141580	130
MI	48097	2350	4680	105167	190
MI	48098	10110	20580	1365531	200
MI	48101	15230	27150	847815	770
MI	48103	27760	50170	2756404	490
MI	48104	13770	20900	1462548	160
MI	48105	14470	26010	1660973	200
MI	48108	13280	24330	1214000	300
MI	48109	220	150	5868	0
MI	48111	21590	39260	1168003	1300
MI	48114	10370	20340	916477	380
MI	48116	14240	26360	1288436	490
MI	48117	4900	9310	298104	320
MI	48118	6580	12440	549159	200
MI	48120	3230	7870	159708	230
MI	48122	5120	10770	174157	440
MI	48124	17220	30910	1114366	700
MI	48125	10390	19040	402882	620
MI	48126	19090	47930	646533	760
MI	48127	17980	37030	851506	700
MI	48128	5460	10730	360062	200
MI	48130	7450	15570	780163	180
MI	48131	3440	6520	194413	210
MI	48133	2610	4920	140093	170
MI	48134	10700	21130	659759	690
MI	48135	14690	25600	627334	860
MI	48137	2340	4490	153845	120
MI	48138	5480	10570	658732	140
MI	48140	1510	3020	98446	100
MI	48141	10820	20240	301566	660
MI	48144	5110	9760	393319	190
MI	48145	1800	3320	111904	140
MI	48146	18840	36270	683482	1450
MI	48150	14750	25930	848686	640
MI	48152	16930	30030	1142861	630
MI	48154	20550	36690	1341691	740
MI	48157	590	1080	30058	30
MI	48158	3830	7210	253458	200
MI	48159	1230	2380	69480	70
MI	48160	6080	11610	367066	350
MI	48161	12100	22910	616878	740
MI	48162	13890	25740	750866	850
MI	48164	4500	8740	309399	250
MI	48165	3760	7490	264870	170
MI	48166	5620	11080	309302	420
MI	48167	12710	23620	1459958	360
MI	48168	11000	23480	1868671	210
MI	48169	10570	19520	778564	480
MI	48170	21630	39470	2248192	630
MI	48173	6370	12240	397362	420
MI	48174	15330	28930	647126	1090
MI	48176	11050	21890	1033858	270
MI	48178	16470	33660	1455163	580
MI	48179	1670	3020	102600	120
MI	48180	30600	55980	1208965	2000
MI	48182	10270	19730	658683	460
MI	48183	22030	39990	1263210	1240
MI	48184	8500	15230	339411	560
MI	48185	26410	44110	1116252	1370
MI	48186	17390	31630	715950	1130
MI	48187	24790	49260	1875594	1020
MI	48188	20260	42100	1649974	800
MI	48189	6850	12250	441541	330
MI	48191	1720	3290	93193	110
MI	48192	12910	22350	612649	720
MI	48193	7870	14330	421606	390
MI	48195	15960	27500	749382	840
MI	48197	29520	52960	1532278	1110
MI	48198	18680	33140	816179	820
MI	48201	4430	6850	143796	180
MI	48202	5690	9170	184214	250
MI	48203	8270	15010	247938	530
MI	48204	8450	15800	202486	480
MI	48205	13320	26980	317434	780
MI	48206	5850	10800	154629	400
MI	48207	7930	12440	318849	340
MI	48208	2990	5120	80002	140
MI	48209	9250	25610	231442	1000
MI	48210	8000	21740	191101	730
MI	48211	1740	4060	41541	100
MI	48212	13190	31660	293119	1060
MI	48213	7490	14170	170099	410
MI	48214	7010	11820	263865	340
MI	48215	4170	7600	125049	230
MI	48216	1910	3230	63525	120
MI	48217	2480	4450	67101	160
MI	48218	2980	5900	80423	210
MI	48219	18550	33860	554958	1150
MI	48220	12370	18480	624740	550
MI	48221	15730	28180	586041	850
MI	48223	9350	17590	307581	540
MI	48224	15570	30760	429082	1020
MI	48225	7500	13650	287241	460
MI	48226	2510	3100	311759	60
MI	48227	15450	28860	394707	910
MI	48228	18900	38510	442671	1050
MI	48229	3590	6930	94726	190
MI	48230	8680	16820	1282607	260
MI	48234	12400	23300	308495	790
MI	48235	18300	33040	534873	1020
MI	48236	15800	30050	2199677	410
MI	48237	14780	26340	679714	780
MI	48238	9480	17700	218754	530
MI	48239	18400	32700	763059	1210
MI	48240	8870	15780	326668	540
MI	48301	7140	14440	1705921	110
MI	48302	8150	15970	2144540	140
MI	48304	8430	15980	2532308	150
MI	48306	13120	27970	1977843	310
MI	48307	21520	40580	1775236	730
MI	48309	14000	27090	1451064	400
MI	48310	21440	41160	950311	1040
MI	48312	17710	32340	922328	930
MI	48313	17500	32390	1025532	850
MI	48314	10780	19640	663826	510
MI	48315	13800	25900	1231219	580
MI	48316	13880	26270	1118414	600
MI	48317	14210	25390	755995	850
MI	48320	2400	4060	170878	130
MI	48322	15950	29650	1654939	390
MI	48323	9060	17680	1376398	210
MI	48324	8710	16600	1174254	300
MI	48326	11240	19160	747350	490
MI	48327	11640	19970	591524	600
MI	48328	12710	21800	671242	730
MI	48329	13090	23370	818479	660
MI	48331	11960	22870	1371868	280
MI	48334	9380	16840	773386	290
MI	48335	12250	22080	934138	350
MI	48336	13690	24120	777720	600
MI	48340	10480	21480	298661	750
MI	48341	6790	12300	233646	430
MI	48342	7220	14130	172691	510
MI	48346	11820	21500	826860	550
MI	48348	11670	24280	1296639	430
MI	48350	3570	7020	274721	170
MI	48353	3230	6130	223153	150
MI	48356	4180	7880	312481	210
MI	48357	4020	7600	336087	210
MI	48359	4340	8680	326934	230
MI	48360	5690	11220	485081	190
MI	48362	7650	14490	618998	360
MI	48363	2940	6470	431163	80
MI	48367	2150	4200	179041	120
MI	48370	830	1670	84165	30
MI	48371	11120	22500	858961	540
MI	48374	7230	16110	1058471	180
MI	48375	11170	21680	992825	310
MI	48377	8730	15400	691875	290
MI	48380	3740	7360	384966	120
MI	48381	7040	13170	621910	290
MI	48382	11390	22980	1121839	440
MI	48383	6260	12250	451021	320
MI	48386	8940	16610	623507	450
MI	48390	12610	22250	938067	490
MI	48393	8990	16310	518228	450
MI	48401	660	1230	27124	70
MI	48412	2850	5480	150302	240
MI	48413	3690	6630	177249	210
MI	48414	1100	2180	57152	80
MI	48415	4620	8640	217659	330
MI	48416	2150	4540	97431	220
MI	48417	1320	2560	56836	120
MI	48418	2070	4100	110187	150
MI	48419	1070	2060	43088	70
MI	48420	10610	19690	484410	730
MI	48421	3130	6120	164152	300
MI	48422	2820	5660	123113	270
MI	48423	16600	30610	857560	950
MI	48426	390	860	17071	40
MI	48427	1200	2300	47844	80
MI	48428	2470	4820	162858	160
MI	48429	4280	7960	191441	280
MI	48430	19080	35960	1428133	910
MI	48432	330	600	13899	0
MI	48433	13110	24930	804050	730
MI	48435	920	1910	39341	90
MI	48436	1900	3670	103176	150
MI	48438	3430	6890	258418	190
MI	48439	24590	47540	1738255	1070
MI	48441	1970	3590	90470	90
MI	48442	9640	18800	574938	550
MI	48444	4490	9130	210740	570
MI	48445	640	1180	26853	40
MI	48446	14160	26660	700014	970
MI	48449	1360	2630	59518	100
MI	48450	2170	3760	110339	130
MI	48451	7290	14460	495040	420
MI	48453	2130	4400	93950	170
MI	48454	610	1180	28116	40
MI	48455	3930	7610	339550	220
MI	48456	420	820	16763	30
MI	48457	3770	7450	156950	310
MI	48458	8840	16450	273123	640
MI	48460	1120	2220	61155	70
MI	48461	3720	7670	182561	350
MI	48462	6600	12680	467005	340
MI	48463	2170	4070	103689	170
MI	48464	960	1860	42646	90
MI	48465	280	540	12910	20
MI	48466	750	1460	31286	70
MI	48467	1130	1920	63722	70
MI	48468	610	1100	25443	30
MI	48469	620	1140	33735	30
MI	48470	350	700	17720	30
MI	48471	2480	4620	109507	140
MI	48472	790	1650	33757	80
MI	48473	11340	21160	610819	700
MI	48475	1370	2540	70733	120
MI	48502	470	620	53121	0
MI	48503	8920	16040	291328	470
MI	48504	10600	19990	278475	700
MI	48505	7490	14280	155574	430
MI	48506	10920	20700	348163	790
MI	48507	13180	24300	464762	870
MI	48509	4780	8630	209763	310
MI	48519	3850	6970	148811	250
MI	48529	4080	7540	114793	330
MI	48532	9150	16600	410425	480
MI	48601	14610	27870	395544	820
MI	48602	12100	22520	385839	740
MI	48603	13440	23950	811725	530
MI	48604	4820	8480	193382	310
MI	48607	560	840	12594	0
MI	48609	6290	11270	392115	310
MI	48610	1380	2580	51325	120
MI	48611	3260	6180	192128	190
MI	48612	3960	7680	176477	290
MI	48613	510	1010	21018	70
MI	48614	590	1120	22364	40
MI	48615	1340	2700	59602	80
MI	48616	3480	6760	163925	280
MI	48617	3800	7760	172298	230
MI	48618	2410	4680	104512	170
MI	48619	190	360	7767	0
MI	48621	570	1140	20550	30
MI	48622	2840	5530	124007	210
MI	48623	6360	12660	464300	320
MI	48624	6670	12920	291584	400
MI	48625	5000	9660	178229	460
MI	48626	2970	5590	176372	140
MI	48628	890	1720	52509	70
MI	48629	3370	5990	140373	280
MI	48631	2240	4140	118656	170
MI	48632	1990	3820	75315	140
MI	48634	2180	4010	125985	160
MI	48635	680	1250	25738	50
MI	48636	370	660	12580	30
MI	48637	1570	3030	77469	100
MI	48638	6580	11660	361163	300
MI	48640	15150	28670	1116115	720
MI	48642	15750	30570	1254666	690
MI	48647	1770	3480	66092	120
MI	48649	800	1510	34679	50
MI	48650	3430	6230	152035	310
MI	48651	2110	3690	78663	130
MI	48652	760	1470	35076	90
MI	48653	4390	7920	204568	310
MI	48654	1010	1870	36741	60
MI	48655	2980	5700	142217	180
MI	48656	1640	2910	54726	130
MI	48657	3910	7160	239775	240
MI	48658	2280	4250	96686	220
MI	48659	1250	2460	50183	130
MI	48661	4980	9190	222335	340
MI	48662	660	1370	34560	60
MI	48701	600	1210	27304	50
MI	48703	1470	2640	71231	130
MI	48705	220	390	7370	0
MI	48706	20160	35950	1006200	1130
MI	48708	12750	22650	507444	800
MI	48720	490	860	22646	40
MI	48721	190	330	8350	0
MI	48722	1620	2840	68750	90
MI	48723	5330	10140	231721	380
MI	48725	1120	1930	57245	60
MI	48726	2720	5400	126374	250
MI	48727	530	1090	20535	60
MI	48728	140	260	5637	0
MI	48729	660	1370	24392	70
MI	48730	2200	3770	98028	130
MI	48731	790	1480	32463	60
MI	48732	5440	9710	283733	300
MI	48733	810	1530	38280	60
MI	48734	3890	7030	299748	130
MI	48735	420	780	16833	40
MI	48737	510	860	16097	40
MI	48738	550	990	24555	30
MI	48739	1720	3170	64570	140
MI	48740	1090	1920	47257	60
MI	48741	870	1780	36542	80
MI	48742	810	1470	35502	50
MI	48744	2060	4150	87718	180
MI	48745	590	1080	21459	40
MI	48746	3960	7630	174232	350
MI	48747	720	1420	38603	50
MI	48748	770	1370	29913	50
MI	48749	500	920	19168	50
MI	48750	4190	7490	159555	240
MI	48754	460	860	19849	40
MI	48755	1620	2830	110315	90
MI	48756	1530	2970	45356	160
MI	48757	1850	3390	93407	110
MI	48759	1610	3020	76992	150
MI	48760	520	1080	21154	40
MI	48761	320	600	11388	30
MI	48762	540	940	24066	30
MI	48763	2300	4180	105488	180
MI	48765	350	640	11517	30
MI	48766	540	1030	17474	50
MI	48767	960	1930	50605	80
MI	48768	4600	8740	203593	370
MI	48770	780	1530	28057	90
MI	48801	5310	10170	287653	320
MI	48806	750	1480	33235	70
MI	48807	360	720	14442	30
MI	48808	2620	5050	186513	130
MI	48809	5160	10270	238143	330
MI	48811	1370	2750	60383	60
MI	48813	10030	18990	510487	650
MI	48815	1070	2190	63644	60
MI	48817	2820	5220	121121	160
MI	48818	950	1910	39492	60
MI	48819	1260	2570	70342	80
MI	48820	8470	17110	699413	290
MI	48821	2980	5510	201149	130
MI	48822	1380	2660	93474	40
MI	48823	17140	28270	1575553	320
MI	48827	7480	14630	420419	450
MI	48829	1370	2740	51404	100
MI	48831	1560	3170	66040	100
MI	48832	630	1220	27961	50
MI	48834	990	2110	39537	80
MI	48835	1270	2600	74817	50
MI	48836	6540	13070	349282	390
MI	48837	9420	17830	603241	410
MI	48838	8300	16280	378669	460
MI	48840	6540	11480	441429	180
MI	48841	390	770	17102	30
MI	48842	10190	19190	602781	430
MI	48843	22050	42510	1534017	940
MI	48845	430	830	16905	30
MI	48846	6890	13720	288289	410
MI	48847	2770	5410	128963	160
MI	48848	3730	7370	238261	220
MI	48849	2720	5430	141224	110
MI	48850	1930	3820	79261	120
MI	48851	1110	2180	57606	70
MI	48854	9430	18120	590719	440
MI	48855	7510	14760	499685	400
MI	48856	430	890	18263	30
MI	48857	1170	2390	58582	90
MI	48858	16920	29160	862283	650
MI	48860	620	1180	24511	40
MI	48861	790	1550	39745	60
MI	48864	9670	19400	1043424	170
MI	48865	780	1630	32303	60
MI	48866	2230	4400	102352	130
MI	48867	13160	24480	579575	810
MI	48871	910	1820	51150	50
MI	48872	3540	6900	188028	240
MI	48873	710	1420	39762	30
MI	48875	4830	9690	276626	200
MI	48876	2030	4000	102488	120
MI	48877	1020	2030	41217	80
MI	48878	760	1560	35770	60
MI	48879	8680	17080	501526	390
MI	48880	3060	6000	129433	220
MI	48881	2560	5080	125676	130
MI	48883	3210	6420	153426	190
MI	48884	1860	3770	75602	120
MI	48885	410	810	15660	40
MI	48886	910	1740	33283	80
MI	48888	2790	5420	119556	170
MI	48889	630	1240	26029	60
MI	48890	980	1910	47783	60
MI	48891	1200	2400	45901	80
